type,value,timestamp
MSFT,49.349998474121094,2016-04-29 16:00:01
MSFT,50.0,2016-05-02 16:00:01
GOOG,34.881500244140625,2016-05-02 16:00:00
GOOG,34.84349822998047,2016-05-03 16:00:00
MSFT,50.34000015258789,2016-05-03 16:00:01
GOOG,34.52450180053711,2016-05-04 16:00:00
MSFT,49.84000015258789,2016-05-04 16:00:01
GOOG,34.8849983215332,2016-05-05 16:00:00
MSFT,49.869998931884766,2016-05-05 16:00:01
MSFT,49.91999816894531,2016-05-06 16:00:01
GOOG,34.91899871826172,2016-05-06 16:00:00
GOOG,35.599998474121094,2016-05-09 16:00:00
MSFT,50.4900016784668,2016-05-09 16:00:01
MSFT,50.33000183105469,2016-05-10 16:00:01
GOOG,35.837501525878906,2016-05-10 16:00:00
MSFT,51.130001068115234,2016-05-11 16:00:01
GOOG,36.170501708984375,2016-05-11 16:00:00
GOOG,35.85300064086914,2016-05-12 16:00:00
MSFT,51.20000076293945,2016-05-12 16:00:01
GOOG,35.596500396728516,2016-05-13 16:00:00
MSFT,51.439998626708984,2016-05-13 16:00:01
GOOG,35.45650100708008,2016-05-16 16:00:00
MSFT,50.79999923706055,2016-05-16 16:00:01
GOOG,35.79949951171875,2016-05-17 16:00:00
MSFT,51.720001220703125,2016-05-17 16:00:01
GOOG,35.18349838256836,2016-05-18 16:00:00
MSFT,50.47999954223633,2016-05-18 16:00:01
GOOG,35.11800003051758,2016-05-19 16:00:00
MSFT,50.470001220703125,2016-05-19 16:00:01
GOOG,35.08100128173828,2016-05-20 16:00:00
MSFT,50.47999954223633,2016-05-20 16:00:01
GOOG,35.326499938964844,2016-05-23 16:00:00
MSFT,50.599998474121094,2016-05-23 16:00:01
MSFT,50.70000076293945,2016-05-24 16:00:01
GOOG,35.34299850463867,2016-05-24 16:00:00
GOOG,36.03799819946289,2016-05-25 16:00:00
MSFT,51.91999816894531,2016-05-25 16:00:01
GOOG,36.14350128173828,2016-05-26 16:00:00
MSFT,51.93000030517578,2016-05-26 16:00:01
GOOG,36.20050048828125,2016-05-27 16:00:00
MSFT,51.91999816894531,2016-05-27 16:00:01
GOOG,36.58700180053711,2016-05-31 16:00:00
MSFT,52.2599983215332,2016-05-31 16:00:01
GOOG,36.72650146484375,2016-06-01 16:00:00
MSFT,52.439998626708984,2016-06-01 16:00:01
MSFT,52.63999938964844,2016-06-02 16:00:01
GOOG,36.625,2016-06-02 16:00:00
MSFT,52.380001068115234,2016-06-03 16:00:01
GOOG,36.4635009765625,2016-06-03 16:00:00
GOOG,36.24549865722656,2016-06-06 16:00:00
MSFT,51.9900016784668,2016-06-06 16:00:01
GOOG,35.992000579833984,2016-06-07 16:00:00
MSFT,52.2400016784668,2016-06-07 16:00:01
GOOG,36.198001861572266,2016-06-08 16:00:00
MSFT,52.02000045776367,2016-06-08 16:00:01
GOOG,36.14350128173828,2016-06-09 16:00:00
MSFT,52.0,2016-06-09 16:00:01
GOOG,35.9734992980957,2016-06-10 16:00:00
MSFT,51.04999923706055,2016-06-10 16:00:01
GOOG,35.82550048828125,2016-06-13 16:00:00
MSFT,49.58000183105469,2016-06-13 16:00:01
GOOG,35.82400131225586,2016-06-14 16:00:00
MSFT,49.900001525878906,2016-06-14 16:00:01
MSFT,49.779998779296875,2016-06-15 16:00:01
GOOG,35.95000076293945,2016-06-15 16:00:00
GOOG,35.74549865722656,2016-06-16 16:00:00
MSFT,49.52000045776367,2016-06-16 16:00:01
GOOG,35.432498931884766,2016-06-17 16:00:00
MSFT,50.40999984741211,2016-06-17 16:00:01
GOOG,34.938499450683594,2016-06-20 16:00:00
MSFT,50.63999938964844,2016-06-20 16:00:01
GOOG,34.91999816894531,2016-06-21 16:00:00
MSFT,50.20000076293945,2016-06-21 16:00:01
GOOG,34.952999114990234,2016-06-22 16:00:00
MSFT,51.08000183105469,2016-06-22 16:00:01
GOOG,34.872501373291016,2016-06-23 16:00:00
MSFT,51.279998779296875,2016-06-23 16:00:01
GOOG,33.75849914550781,2016-06-24 16:00:00
MSFT,49.810001373291016,2016-06-24 16:00:01
GOOG,33.54999923706055,2016-06-27 16:00:00
MSFT,49.099998474121094,2016-06-27 16:00:01
MSFT,48.91999816894531,2016-06-28 16:00:01
GOOG,33.94850158691406,2016-06-28 16:00:00
MSFT,49.90999984741211,2016-06-29 16:00:01
GOOG,34.150001525878906,2016-06-29 16:00:00
MSFT,50.720001220703125,2016-06-30 16:00:01
GOOG,34.27349853515625,2016-06-30 16:00:00
MSFT,51.130001068115234,2016-07-01 16:00:01
GOOG,34.61000061035156,2016-07-01 16:00:00
GOOG,34.803001403808594,2016-07-05 16:00:00
MSFT,50.83000183105469,2016-07-05 16:00:01
MSFT,50.779998779296875,2016-07-06 16:00:01
GOOG,34.499000549316406,2016-07-06 16:00:00
GOOG,34.90399932861328,2016-07-07 16:00:00
MSFT,51.41999816894531,2016-07-07 16:00:01
GOOG,34.974998474121094,2016-07-08 16:00:00
MSFT,51.72999954223633,2016-07-08 16:00:01
MSFT,52.5,2016-07-11 16:00:01
GOOG,35.40250015258789,2016-07-11 16:00:00
MSFT,52.939998626708984,2016-07-12 16:00:01
GOOG,35.95600128173828,2016-07-12 16:00:00
MSFT,53.560001373291016,2016-07-13 16:00:01
GOOG,36.180999755859375,2016-07-13 16:00:00
MSFT,53.84000015258789,2016-07-14 16:00:01
GOOG,36.07899856567383,2016-07-14 16:00:00
MSFT,53.95000076293945,2016-07-15 16:00:01
GOOG,36.2864990234375,2016-07-15 16:00:00
MSFT,53.70000076293945,2016-07-18 16:00:01
GOOG,36.135501861572266,2016-07-18 16:00:00
GOOG,36.49449920654297,2016-07-19 16:00:00
MSFT,53.709999084472656,2016-07-19 16:00:01
MSFT,56.150001525878906,2016-07-20 16:00:01
GOOG,36.86650085449219,2016-07-20 16:00:00
MSFT,55.97999954223633,2016-07-21 16:00:01
GOOG,37.01800155639648,2016-07-21 16:00:00
GOOG,37.09299850463867,2016-07-22 16:00:00
MSFT,56.08000183105469,2016-07-22 16:00:01
MSFT,56.470001220703125,2016-07-25 16:00:01
GOOG,37.03350067138672,2016-07-25 16:00:00
GOOG,36.95199966430664,2016-07-26 16:00:00
MSFT,56.52000045776367,2016-07-26 16:00:01
GOOG,36.91400146484375,2016-07-27 16:00:00
MSFT,56.61000061035156,2016-07-27 16:00:01
GOOG,37.35200119018555,2016-07-28 16:00:00
MSFT,56.0,2016-07-28 16:00:01
GOOG,38.635501861572266,2016-07-29 16:00:00
MSFT,56.2599983215332,2016-07-29 16:00:01
GOOG,38.054500579833984,2016-08-01 16:00:00
MSFT,56.599998474121094,2016-08-01 16:00:01
GOOG,38.43450164794922,2016-08-02 16:00:00
MSFT,56.849998474121094,2016-08-02 16:00:01
MSFT,56.68000030517578,2016-08-03 16:00:01
GOOG,38.35900115966797,2016-08-03 16:00:00
GOOG,38.61100006103515,2016-08-04 16:00:00
MSFT,56.79999923706055,2016-08-04 16:00:01
GOOG,38.68899917602539,2016-08-05 16:00:00
MSFT,57.650001525878906,2016-08-05 16:00:01
GOOG,39.099998474121094,2016-08-08 16:00:00
MSFT,58.060001373291016,2016-08-08 16:00:01
MSFT,58.16999816894531,2016-08-09 16:00:01
GOOG,39.05500030517578,2016-08-09 16:00:00
MSFT,58.15999984741211,2016-08-10 16:00:01
GOOG,39.1875,2016-08-10 16:00:00
GOOG,39.25,2016-08-11 16:00:00
MSFT,58.029998779296875,2016-08-11 16:00:01
GOOG,39.07500076293945,2016-08-12 16:00:00
MSFT,58.029998779296875,2016-08-12 16:00:01
MSFT,58.0099983215332,2016-08-15 16:00:01
GOOG,39.1875,2016-08-15 16:00:00
GOOG,39.01499938964844,2016-08-16 16:00:00
MSFT,57.61000061035156,2016-08-16 16:00:01
MSFT,57.540000915527344,2016-08-17 16:00:01
GOOG,38.86600112915039,2016-08-17 16:00:00
MSFT,57.41999816894531,2016-08-18 16:00:01
GOOG,39.0004997253418,2016-08-18 16:00:00
GOOG,38.75,2016-08-19 16:00:00
MSFT,57.43000030517578,2016-08-19 16:00:01
GOOG,38.66350173950195,2016-08-22 16:00:00
MSFT,57.599998474121094,2016-08-22 16:00:01
GOOG,38.77399826049805,2016-08-23 16:00:00
MSFT,57.900001525878906,2016-08-23 16:00:01
MSFT,57.79999923706055,2016-08-24 16:00:01
GOOG,38.52899932861328,2016-08-24 16:00:00
MSFT,57.880001068115234,2016-08-25 16:00:01
GOOG,38.349998474121094,2016-08-25 16:00:00
MSFT,58.279998779296875,2016-08-26 16:00:01
GOOG,38.45000076293945,2016-08-26 16:00:00
GOOG,38.4370002746582,2016-08-29 16:00:00
MSFT,58.18000030517578,2016-08-29 16:00:01
MSFT,57.97999954223633,2016-08-30 16:00:01
GOOG,38.46649932861328,2016-08-30 16:00:00
GOOG,38.35049819946289,2016-08-31 16:00:00
MSFT,57.650001525878906,2016-08-31 16:00:01
GOOG,38.462501525878906,2016-09-01 16:00:00
MSFT,57.0099983215332,2016-09-01 16:00:01
MSFT,57.66999816894531,2016-09-02 16:00:01
GOOG,38.6505012512207,2016-09-02 16:00:00
MSFT,57.779998779296875,2016-09-06 16:00:01
GOOG,38.67250061035156,2016-09-06 16:00:00
GOOG,39.0,2016-09-07 16:00:00
MSFT,57.470001220703125,2016-09-07 16:00:01
GOOG,38.929500579833984,2016-09-08 16:00:00
MSFT,57.630001068115234,2016-09-08 16:00:01
GOOG,38.505001068115234,2016-09-09 16:00:00
MSFT,56.790000915527344,2016-09-09 16:00:01
MSFT,56.0,2016-09-12 16:00:01
GOOG,37.756500244140625,2016-09-12 16:00:00
MSFT,56.5,2016-09-13 16:00:01
GOOG,38.2239990234375,2016-09-13 16:00:00
GOOG,37.980499267578125,2016-09-14 16:00:00
MSFT,56.38999938964844,2016-09-14 16:00:01
GOOG,38.144500732421875,2016-09-15 16:00:00
MSFT,56.150001525878906,2016-09-15 16:00:01
MSFT,57.630001068115234,2016-09-16 16:00:01
GOOG,38.48749923706055,2016-09-16 16:00:00
GOOG,38.62099838256836,2016-09-19 16:00:00
MSFT,57.27000045776367,2016-09-19 16:00:01
GOOG,38.45000076293945,2016-09-20 16:00:00
MSFT,57.349998474121094,2016-09-20 16:00:01
GOOG,38.632999420166016,2016-09-21 16:00:00
MSFT,57.5099983215332,2016-09-21 16:00:01
GOOG,39.0,2016-09-22 16:00:00
MSFT,57.91999816894531,2016-09-22 16:00:01
GOOG,39.329498291015625,2016-09-23 16:00:00
MSFT,57.869998931884766,2016-09-23 16:00:01
MSFT,57.08000183105469,2016-09-26 16:00:01
GOOG,39.137001037597656,2016-09-26 16:00:00
MSFT,56.93000030517578,2016-09-27 16:00:01
GOOG,38.775001525878906,2016-09-27 16:00:00
GOOG,38.89250183105469,2016-09-28 16:00:00
MSFT,57.880001068115234,2016-09-28 16:00:01
GOOG,39.071998596191406,2016-09-29 16:00:00
MSFT,57.810001373291016,2016-09-29 16:00:01
GOOG,38.81650161743164,2016-09-30 16:00:00
MSFT,57.56999969482422,2016-09-30 16:00:01
MSFT,57.40999984741211,2016-10-03 16:00:01
GOOG,38.712501525878906,2016-10-03 16:00:00
MSFT,57.27000045776367,2016-10-04 16:00:01
GOOG,38.80149841308594,2016-10-04 16:00:00
GOOG,38.96549987792969,2016-10-05 16:00:00
MSFT,57.290000915527344,2016-10-05 16:00:01
GOOG,38.95000076293945,2016-10-06 16:00:00
MSFT,57.7400016784668,2016-10-06 16:00:01
MSFT,57.849998474121094,2016-10-07 16:00:01
GOOG,38.983001708984375,2016-10-07 16:00:00
MSFT,57.90999984741211,2016-10-10 16:00:01
GOOG,38.885501861572266,2016-10-10 16:00:00
GOOG,39.33300018310547,2016-10-11 16:00:00
MSFT,57.88999938964844,2016-10-11 16:00:01
GOOG,39.1879997253418,2016-10-12 16:00:00
MSFT,57.11000061035156,2016-10-12 16:00:01
MSFT,56.70000076293945,2016-10-13 16:00:01
GOOG,39.06100082397461,2016-10-13 16:00:00
GOOG,39.08250045776367,2016-10-14 16:00:00
MSFT,57.119998931884766,2016-10-14 16:00:01
GOOG,38.9900016784668,2016-10-17 16:00:00
MSFT,57.36000061035156,2016-10-17 16:00:01
MSFT,57.529998779296875,2016-10-18 16:00:01
GOOG,39.39250183105469,2016-10-18 16:00:00
MSFT,57.470001220703125,2016-10-19 16:00:01
GOOG,39.9119987487793,2016-10-19 16:00:00
MSFT,57.5,2016-10-20 16:00:01
GOOG,40.165000915527344,2016-10-20 16:00:00
MSFT,60.279998779296875,2016-10-21 16:00:01
GOOG,39.75,2016-10-21 16:00:00
GOOG,40.244998931884766,2016-10-24 16:00:00
MSFT,59.939998626708984,2016-10-24 16:00:01
GOOG,40.83399963378906,2016-10-25 16:00:00
MSFT,60.849998474121094,2016-10-25 16:00:01
MSFT,60.810001373291016,2016-10-26 16:00:01
GOOG,40.31700134277344,2016-10-26 16:00:00
MSFT,60.61000061035156,2016-10-27 16:00:01
GOOG,40.04999923706055,2016-10-27 16:00:00
GOOG,40.41749954223633,2016-10-28 16:00:00
MSFT,60.0099983215332,2016-10-28 16:00:01
GOOG,39.77349853515625,2016-10-31 16:00:00
MSFT,60.15999984741211,2016-10-31 16:00:01
GOOG,39.144500732421875,2016-11-01 16:00:00
MSFT,59.970001220703125,2016-11-01 16:00:01
GOOG,38.90999984741211,2016-11-02 16:00:00
MSFT,59.81999969482422,2016-11-02 16:00:01
GOOG,38.36249923706055,2016-11-03 16:00:00
MSFT,59.529998779296875,2016-11-03 16:00:01
MSFT,58.650001525878906,2016-11-04 16:00:01
GOOG,37.53300094604492,2016-11-04 16:00:00
MSFT,59.779998779296875,2016-11-07 16:00:01
GOOG,38.724998474121094,2016-11-07 16:00:00
GOOG,39.16999816894531,2016-11-08 16:00:00
MSFT,60.54999923706055,2016-11-08 16:00:01
GOOG,38.99700164794922,2016-11-09 16:00:00
MSFT,60.0,2016-11-09 16:00:01
GOOG,39.55849838256836,2016-11-10 16:00:00
MSFT,60.47999954223633,2016-11-10 16:00:01
MSFT,58.22999954223633,2016-11-11 16:00:01
GOOG,37.82699966430664,2016-11-11 16:00:00
GOOG,37.779998779296875,2016-11-14 16:00:00
MSFT,59.02000045776367,2016-11-14 16:00:01
GOOG,37.3484992980957,2016-11-15 16:00:00
MSFT,58.33000183105469,2016-11-15 16:00:01
GOOG,37.7599983215332,2016-11-16 16:00:00
MSFT,58.939998626708984,2016-11-16 16:00:01
MSFT,60.40999984741211,2016-11-17 16:00:01
GOOG,38.34600067138672,2016-11-17 16:00:00
GOOG,38.56850051879883,2016-11-18 16:00:00
MSFT,60.779998779296875,2016-11-18 16:00:01
GOOG,38.13050079345703,2016-11-21 16:00:00
MSFT,60.5,2016-11-21 16:00:01
MSFT,60.97999954223633,2016-11-22 16:00:01
GOOG,38.631500244140625,2016-11-22 16:00:00
MSFT,61.0099983215332,2016-11-23 16:00:01
GOOG,38.38650131225586,2016-11-23 16:00:00
MSFT,60.29999923706055,2016-11-25 16:00:01
GOOG,38.2130012512207,2016-11-25 16:00:00
GOOG,38.0,2016-11-28 16:00:00
MSFT,60.34000015258789,2016-11-28 16:00:01
MSFT,60.650001525878906,2016-11-29 16:00:01
GOOG,38.57649993896485,2016-11-29 16:00:00
MSFT,60.86000061035156,2016-11-30 16:00:01
GOOG,38.50350189208984,2016-11-30 16:00:00
MSFT,60.11000061035156,2016-12-01 16:00:01
GOOG,37.87200164794922,2016-12-01 16:00:00
GOOG,37.22949981689453,2016-12-02 16:00:00
MSFT,59.08000183105469,2016-12-02 16:00:01
GOOG,37.885501861572266,2016-12-05 16:00:00
MSFT,59.70000076293945,2016-12-05 16:00:01
MSFT,60.43000030517578,2016-12-06 16:00:01
GOOG,38.23649978637695,2016-12-06 16:00:00
GOOG,38.04999923706055,2016-12-07 16:00:00
MSFT,60.0099983215332,2016-12-07 16:00:01
GOOG,38.624000549316406,2016-12-08 16:00:00
MSFT,61.29999923706055,2016-12-08 16:00:01
GOOG,39.0,2016-12-09 16:00:00
MSFT,61.18000030517578,2016-12-09 16:00:01
MSFT,61.81999969482422,2016-12-12 16:00:01
GOOG,39.25199890136719,2016-12-12 16:00:00
GOOG,39.69499969482422,2016-12-13 16:00:00
MSFT,62.5,2016-12-13 16:00:01
GOOG,39.869998931884766,2016-12-14 16:00:00
MSFT,63.0,2016-12-14 16:00:01
MSFT,62.70000076293945,2016-12-15 16:00:01
GOOG,39.867000579833984,2016-12-15 16:00:00
GOOG,40.02000045776367,2016-12-16 16:00:00
MSFT,62.95000076293945,2016-12-16 16:00:01
GOOG,39.51100158691406,2016-12-19 16:00:00
MSFT,62.560001373291016,2016-12-19 16:00:01
MSFT,63.689998626708984,2016-12-20 16:00:01
GOOG,39.8380012512207,2016-12-20 16:00:00
GOOG,39.79199981689453,2016-12-21 16:00:00
MSFT,63.43000030517578,2016-12-21 16:00:01
GOOG,39.61800003051758,2016-12-22 16:00:00
MSFT,63.84000015258789,2016-12-22 16:00:01
GOOG,39.54499816894531,2016-12-23 16:00:00
MSFT,63.45000076293945,2016-12-23 16:00:01
GOOG,39.53400039672851,2016-12-27 16:00:00
MSFT,63.209999084472656,2016-12-27 16:00:01
GOOG,39.685001373291016,2016-12-28 16:00:00
MSFT,63.400001525878906,2016-12-28 16:00:01
GOOG,39.166500091552734,2016-12-29 16:00:00
MSFT,62.86000061035156,2016-12-29 16:00:01
GOOG,39.13750076293945,2016-12-30 16:00:00
MSFT,62.959999084472656,2016-12-30 16:00:01
GOOG,38.94049835205078,2017-01-03 16:00:00
MSFT,62.790000915527344,2017-01-03 16:00:01
GOOG,39.417999267578125,2017-01-04 16:00:00
MSFT,62.47999954223633,2017-01-04 16:00:01
GOOG,39.30400085449219,2017-01-05 16:00:00
MSFT,62.189998626708984,2017-01-05 16:00:01
GOOG,39.76300048828125,2017-01-06 16:00:00
MSFT,62.29999923706055,2017-01-06 16:00:01
GOOG,40.31999969482422,2017-01-09 16:00:00
MSFT,62.7599983215332,2017-01-09 16:00:01
GOOG,40.39300155639648,2017-01-10 16:00:00
MSFT,62.72999954223633,2017-01-10 16:00:01
GOOG,40.25,2017-01-11 16:00:00
MSFT,62.61000061035156,2017-01-11 16:00:01
GOOG,40.35699844360352,2017-01-12 16:00:00
MSFT,63.060001373291016,2017-01-12 16:00:01
GOOG,40.374000549316406,2017-01-13 16:00:00
MSFT,62.619998931884766,2017-01-13 16:00:01
GOOG,40.354000091552734,2017-01-17 16:00:00
MSFT,62.68000030517578,2017-01-17 16:00:01
GOOG,40.29050064086914,2017-01-18 16:00:00
MSFT,62.66999816894531,2017-01-18 16:00:01
MSFT,62.2400016784668,2017-01-19 16:00:01
GOOG,40.25600051879883,2017-01-19 16:00:00
GOOG,40.34550094604492,2017-01-20 16:00:00
MSFT,62.66999816894531,2017-01-20 16:00:01
GOOG,40.36249923706055,2017-01-23 16:00:00
MSFT,62.70000076293945,2017-01-23 16:00:01
GOOG,41.1150016784668,2017-01-24 16:00:00
MSFT,63.20000076293945,2017-01-24 16:00:01
MSFT,63.95000076293945,2017-01-25 16:00:01
GOOG,41.48099899291992,2017-01-25 16:00:00
GOOG,41.890499114990234,2017-01-26 16:00:00
MSFT,64.12000274658203,2017-01-26 16:00:01
GOOG,41.73550033569336,2017-01-27 16:00:00
MSFT,65.38999938964844,2017-01-27 16:00:01
GOOG,40.733001708984375,2017-01-30 16:00:00
MSFT,65.69000244140625,2017-01-30 16:00:01
GOOG,39.84299850463867,2017-01-31 16:00:00
MSFT,64.86000061035156,2017-01-31 16:00:01
GOOG,39.98400115966797,2017-02-01 16:00:00
MSFT,64.36000061035156,2017-02-01 16:00:01
GOOG,39.689998626708984,2017-02-02 16:00:00
MSFT,63.25,2017-02-02 16:00:01
GOOG,40.14950180053711,2017-02-03 16:00:00
MSFT,63.5,2017-02-03 16:00:01
MSFT,63.5,2017-02-06 16:00:01
GOOG,39.98500061035156,2017-02-06 16:00:00
GOOG,40.199501037597656,2017-02-07 16:00:00
MSFT,63.7400016784668,2017-02-07 16:00:01
GOOG,40.349998474121094,2017-02-08 16:00:00
MSFT,63.56999969482422,2017-02-08 16:00:01
GOOG,40.47549819946289,2017-02-09 16:00:00
MSFT,63.52000045776367,2017-02-09 16:00:01
MSFT,64.25,2017-02-10 16:00:01
GOOG,40.584999084472656,2017-02-10 16:00:00
GOOG,40.79999923706055,2017-02-13 16:00:00
MSFT,64.23999786376953,2017-02-13 16:00:01
GOOG,40.95000076293945,2017-02-14 16:00:00
MSFT,64.41000366210938,2017-02-14 16:00:01
GOOG,40.96799850463867,2017-02-15 16:00:00
MSFT,64.5,2017-02-15 16:00:01
GOOG,40.99649810791016,2017-02-16 16:00:00
MSFT,64.73999786376953,2017-02-16 16:00:01
GOOG,41.1510009765625,2017-02-17 16:00:00
MSFT,64.47000122070312,2017-02-17 16:00:01
MSFT,64.61000061035156,2017-02-21 16:00:01
GOOG,41.43299865722656,2017-02-21 16:00:00
GOOG,41.43299865722656,2017-02-22 16:00:00
MSFT,64.33000183105469,2017-02-22 16:00:01
GOOG,41.50600051879883,2017-02-23 16:00:00
MSFT,64.41999816894531,2017-02-23 16:00:01
GOOG,41.38650131225586,2017-02-24 16:00:00
MSFT,64.52999877929688,2017-02-24 16:00:01
GOOG,41.227500915527344,2017-02-27 16:00:00
MSFT,64.54000091552734,2017-02-27 16:00:01
GOOG,41.28049850463867,2017-02-28 16:00:00
MSFT,64.08000183105469,2017-02-28 16:00:01
GOOG,41.442501068115234,2017-03-01 16:00:00
MSFT,64.12999725341797,2017-03-01 16:00:01
GOOG,41.692501068115234,2017-03-02 16:00:00
MSFT,64.69000244140625,2017-03-02 16:00:01
MSFT,63.9900016784668,2017-03-03 16:00:01
GOOG,41.52799987792969,2017-03-03 16:00:00
GOOG,41.34749984741211,2017-03-06 16:00:00
MSFT,63.970001220703125,2017-03-06 16:00:01
MSFT,64.19000244140625,2017-03-07 16:00:01
GOOG,41.369998931884766,2017-03-07 16:00:00
MSFT,64.26000213623047,2017-03-08 16:00:01
GOOG,41.675498962402344,2017-03-08 16:00:00
MSFT,65.19000244140625,2017-03-09 16:00:01
GOOG,41.79999923706055,2017-03-09 16:00:00
MSFT,65.11000061035156,2017-03-10 16:00:01
GOOG,42.16400146484375,2017-03-10 16:00:00
MSFT,65.01000213623047,2017-03-13 16:00:01
GOOG,42.20000076293945,2017-03-13 16:00:00
MSFT,64.52999877929688,2017-03-14 16:00:01
GOOG,42.18199920654297,2017-03-14 16:00:00
MSFT,64.55000305175781,2017-03-15 16:00:01
GOOG,42.37950134277344,2017-03-15 16:00:00
MSFT,64.75,2017-03-16 16:00:01
GOOG,42.45149993896485,2017-03-16 16:00:00
MSFT,64.91000366210938,2017-03-17 16:00:01
GOOG,42.58050155639648,2017-03-17 16:00:00
MSFT,64.91000366210938,2017-03-20 16:00:01
GOOG,42.5004997253418,2017-03-20 16:00:00
MSFT,65.19000244140625,2017-03-21 16:00:01
GOOG,42.56999969482422,2017-03-21 16:00:00
MSFT,64.12000274658203,2017-03-22 16:00:01
GOOG,41.59550094604492,2017-03-22 16:00:00
MSFT,64.94000244140625,2017-03-23 16:00:01
GOOG,41.04999923706055,2017-03-23 16:00:00
MSFT,65.36000061035156,2017-03-24 16:00:01
GOOG,41.00400161743164,2017-03-24 16:00:00
GOOG,40.34749984741211,2017-03-27 16:00:00
MSFT,64.62999725341797,2017-03-27 16:00:01
GOOG,41.02050018310547,2017-03-28 16:00:00
MSFT,64.95999908447266,2017-03-28 16:00:01
